drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders
meticrane,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.3611111111111111,0.0,0.0,0.027777777777777776
metipranolol,0.0018484288354898336,0.04805914972273567,0.0,0.0036968576709796672,0.0,0.36044362292051757,0.022181146025878003,0.08502772643253234,0.0018484288354898336,0.036968576709796676,0.21256931608133087,0.005545286506469501,0.005545286506469501,0.0018484288354898336,0.009242144177449169,0.0,0.04066543438077634,0.0,0.0,0.011090573012939002,0.0,0.0,0.011090573012939002,0.12754158964879853,0.0,0.0,0.014787430683918669
metirosine,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.13953488372093023,0.023255813953488372,0.0,0.0,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.0,0.046511627906976744,0.11627906976744186,0.0,0.0,0.09302325581395349,0.09302325581395349,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.0
metixene,0.05,0.05,0.0,0.0,0.0,0.02,0.16,0.08,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.0,0.15,0.0,0.0,0.19,0.04,0.0,0.04,0.05,0.0,0.0,0.05
metrizamide,0.0054811205846528625,0.015834348355663823,0.0,0.012180267965895249,0.001218026796589525,0.026187576126674786,0.1577344701583435,0.07856272838002436,0.00243605359317905,0.007917174177831911,0.061510353227771014,0.001218026796589525,0.014616321559074299,0.0048721071863581,0.025578562728380026,0.0,0.3848964677222899,0.0,0.0,0.10657734470158343,0.015834348355663823,0.001218026796589525,0.026187576126674786,0.02679658952496955,0.0,0.0,0.023142509135200974
metrizoic acid,0.004424778761061947,0.03871681415929203,0.0,0.0022123893805309734,0.0011061946902654867,0.011061946902654867,0.09734513274336283,0.08960176991150443,0.0022123893805309734,0.22566371681415928,0.032079646017699116,0.0,0.0011061946902654867,0.0,0.00663716814159292,0.0,0.04535398230088496,0.0,0.0,0.01327433628318584,0.0055309734513274336,0.0,0.09955752212389381,0.2721238938053097,0.0,0.0,0.051991150442477874
mezlocillin,0.01615224692147769,0.06476891092275708,0.00047976971053894133,0.003518311210618903,0.0,0.021429713737406045,0.09051655205501359,0.1963857348472733,0.004477850631696785,0.09323524708140092,0.004317927394850472,0.003358387973772589,0.011994242763473533,0.0031984647369262755,0.004797697105389413,0.0,0.0766032304493843,0.00047976971053894133,0.00015992323684631377,0.010714856868703023,0.008635854789700944,0.00015992323684631377,0.0929154006077083,0.24820086358547896,0.0,0.0,0.04349912042219734
mianserin,0.12363818090954523,0.030584707646176913,0.002098950524737631,0.009495252373813094,0.0024987506246876563,0.01939030484757621,0.0544727636181909,0.10394802598700649,0.05357321339330335,0.0013993003498250875,0.013293353323338331,0.02908545727136432,0.05727136431784108,0.02348825587206397,0.05007496251874063,0.0014992503748125937,0.17491254372813594,0.0015992003998001,0.003598200899550225,0.08975512243878062,0.017191404297851074,0.007796101949025487,0.01869065467266367,0.07486256871564217,0.0009995002498750624,0.0005997001499250374,0.034182908545727135
mibefradil,0.005876068376068376,0.16951566951566951,0.0,0.0073005698005698,0.0007122507122507123,0.01727207977207977,0.08333333333333333,0.1648860398860399,0.004451566951566952,0.004095441595441595,0.01940883190883191,0.009437321937321937,0.05787037037037037,0.025284900284900286,0.0495014245014245,0.002492877492877493,0.15313390313390313,0.0,0.0,0.03365384615384615,0.028133903133903133,0.008012820512820512,0.05893874643874644,0.04291310541310541,0.00017806267806267807,0.0007122507122507123,0.052884615384615384
miconazole,0.004598905576900687,0.006054255443008499,0.002037489812550937,0.0013971358714634998,0.00017464198393293747,0.004657119571544999,0.06065898241937362,0.1910583304226336,0.0015717778553964374,0.015135638607521248,0.025730585632786122,0.038886948422400744,0.03318197694725812,0.003551053673303062,0.010944230993130749,0.001047851903597625,0.03894516241704506,0.0027942717429269995,0.006752823378740249,0.010653161019909187,0.012341366864594248,0.3913144719990686,0.012981720805681687,0.11095587379205961,0.001047851903597625,0.0005821399464431249,0.010944230993130749
micronomicin,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0,0.018518518518518517,0.23148148148148148,0.12962962962962962,0.0,0.07407407407407407,0.009259259259259259,0.0,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.0,0.09259259259259259,0.0,0.0,0.009259259259259259,0.018518518518518517,0.0,0.037037037037037035,0.2777777777777778,0.0,0.0,0.037037037037037035
midecamycin,0.010526315789473684,0.0152046783625731,0.0,0.005847953216374269,0.0,0.02456140350877193,0.18011695906432748,0.08771929824561403,0.022222222222222223,0.0152046783625731,0.0152046783625731,0.0023391812865497076,0.012865497076023392,0.010526315789473684,0.00935672514619883,0.0,0.04912280701754386,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0023391812865497076,0.031578947368421054,0.4678362573099415,0.0,0.0,0.016374269005847954
midostaurin,0.08938775510204082,0.036326530612244896,0.0016326530612244899,0.0032653061224489797,0.0020408163265306124,0.005306122448979592,0.15020408163265306,0.16122448979591836,0.020816326530612245,0.007755102040816327,0.11673469387755102,0.027346938775510202,0.09224489795918367,0.02816326530612245,0.015102040816326531,0.052653061224489796,0.037142857142857144,0.0,0.0024489795918367346,0.008979591836734694,0.02122448979591837,0.0012244897959183673,0.054285714285714284,0.03877551020408163,0.0,0.006530612244897959,0.019183673469387756
miltefosine,0.030054644808743168,0.00546448087431694,0.0,0.00546448087431694,0.0,0.03551912568306011,0.43169398907103823,0.1448087431693989,0.00273224043715847,0.00273224043715847,0.03551912568306011,0.04644808743169399,0.03278688524590164,0.030054644808743168,0.02185792349726776,0.00819672131147541,0.03278688524590164,0.0,0.0,0.01092896174863388,0.030054644808743168,0.0,0.01639344262295082,0.04918032786885246,0.0,0.0273224043715847,0.0
minaprine,0.14563106796116504,0.038834951456310676,0.0,0.009708737864077669,0.0,0.02912621359223301,0.05825242718446602,0.038834951456310676,0.10679611650485436,0.009708737864077669,0.009708737864077669,0.0,0.038834951456310676,0.009708737864077669,0.019417475728155338,0.0,0.23300970873786409,0.0,0.0,0.07766990291262135,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.0970873786407767,0.0,0.0,0.02912621359223301
minodronic acid,0.01617440225035162,0.02109704641350211,0.0,0.0035161744022503515,0.0014064697609001407,0.006329113924050633,0.1111111111111111,0.057665260196905765,0.0189873417721519,0.0007032348804500703,0.07313642756680731,0.21448663853727146,0.034458509142053444,0.027426160337552744,0.1849507735583685,0.04219409282700422,0.05977496483825598,0.0,0.0007032348804500703,0.007032348804500703,0.020393811533052038,0.0007032348804500703,0.01617440225035162,0.016877637130801686,0.0028129395218002813,0.05414908579465542,0.007735583684950774
miocamycin,0.010526315789473684,0.0152046783625731,0.0,0.005847953216374269,0.0,0.02456140350877193,0.18011695906432748,0.08771929824561403,0.022222222222222223,0.0152046783625731,0.0152046783625731,0.0023391812865497076,0.012865497076023392,0.010526315789473684,0.00935672514619883,0.0,0.04912280701754386,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0023391812865497076,0.031578947368421054,0.4678362573099415,0.0,0.0,0.016374269005847954
mirabegron,0.0020026945344645522,0.035793613225066453,0.00010923788369806649,0.005425481557003969,0.0005461894184903324,0.020500309507337146,0.09168699705057715,0.20638677493354696,0.002876597604049084,0.006299384626588501,0.034628409132287076,0.13323380548374175,0.06641663328842443,0.00808360339365692,0.030768670574955394,0.004915704766412992,0.0881185595164403,0.0,0.003823325929432327,0.034482758620689655,0.09030331719040163,0.009066744346939519,0.031569748388741214,0.04886574664093508,0.0015293303717729308,0.008921093835342097,0.03364526817900448
